"Verslagperiode","id","Productgroep","Omzet","Aantal"
201405,1000201,2,25363.67,17619
201406,1000201,2,43148.52,37069
201407,1000201,2,20163.9,13542
201408,1000201,2,22969.64,15756
201409,1000201,2,46219.45,38290
201410,1000201,2,39495.63,33325
201411,1000201,2,31437.95,26497
201412,1000201,2,13987.96,9995
201101,1000202,2,33458.1,6720
201102,1000202,2,31464.27,5534
201103,1000202,2,26589.23,4452
201104,1000202,2,43562.28,8475
201105,1000202,2,34326.88,5509
201106,1000202,2,29557.12,4584
201107,1000202,2,29881.08,4938
201108,1000202,2,32726.9,5107
201109,1000202,2,26792.19,4163
201110,1000202,2,51713.75,9430
201111,1000202,2,28298.09,4397
201112,1000202,2,47848.79,8825
201201,1000202,2,37649.43,5866
201202,1000202,2,31008.33,4813
201203,1000202,2,19763.14,3067
201204,1000202,2,55405.73,10055
201205,1000202,2,49839.26,10062
201206,1000202,2,26437.49,4104
201207,1000202,2,32733.69,5080
201208,1000202,2,33989.06,5414
201209,1000202,2,31795.93,4792
201210,1000202,2,54737.66,9519
201211,1000202,2,36955.27,6194
201212,1000202,2,46369.18,8272
201301,1000202,2,34381.67,5191
201302,1000202,2,40390.81,7312
201303,1000202,2,39347.91,6873
201304,1000202,2,34841.01,5938
201305,1000202,2,26402.91,3972
201306,1000202,2,24971.03,3758
201307,1000202,2,34031.02,5924
201308,1000202,2,23426,3540
201309,1000202,2,33091.69,4983
201310,1000202,2,26176.28,3948
201311,1000202,2,26522.91,4090
201312,1000202,2,31689.88,5696
201401,1000202,2,31863.27,4885
201402,1000202,2,35123.7,6044
201403,1000202,2,31697.51,4780
201404,1000202,2,39601.57,6831
201405,1000202,2,23849.16,3698
201406,1000202,2,29324.96,4488
201407,1000202,2,18859.93,2855
201408,1000202,2,29189.97,5169
201409,1000202,2,26202.33,3943
201410,1000202,2,25207.93,4154
201411,1000202,2,31312.26,5766
201412,1000202,2,10404.72,1575
201101,1000203,2,32986.49,18216
201102,1000203,2,36533.33,19511
201103,1000203,2,25935.06,12394
201104,1000203,2,30384.44,14571
201105,1000203,2,47906.43,22218
201106,1000203,2,29544.43,11821
201107,1000203,2,37175.92,17305
201108,1000203,2,37825.14,15274
201109,1000203,2,30446.37,12472
201110,1000203,2,45680.62,20712
201111,1000203,2,25717.41,10714
201112,1000203,2,27807.4,11563
201201,1000203,2,43664.95,20901
201202,1000203,2,25681.59,11607
201203,1000203,2,26689.25,12221
201204,1000203,2,36883.72,15584
201205,1000203,2,29190.33,12312
201206,1000203,2,39366.49,18456
201207,1000203,2,30880.59,13059
201208,1000203,2,30299.78,13877
201209,1000203,2,25539.23,10690
201210,1000203,2,36043.66,16515
201211,1000203,2,31312.61,15193
201212,1000203,2,31392.23,14210
201301,1000203,2,32814.47,14056
201302,1000203,2,32514.89,16066
201303,1000203,2,25139.77,10530
201304,1000203,2,35275.69,14766
201305,1000203,2,33778.93,16888
201306,1000203,2,25523.21,10699
201307,1000203,2,48719.87,23289
201308,1000203,2,25911.88,10872
201309,1000203,2,32244.83,13612
201310,1000203,2,33045.49,17299
201311,1000203,2,28696.08,14074
201312,1000203,2,23927.78,10367
201401,1000203,2,34417.87,16062
201402,1000203,2,29878.11,14262
201403,1000203,2,33167.24,15719
201404,1000203,2,26486.03,11790
201405,1000203,2,27272.9,12031
201406,1000203,2,40876.63,19829
201407,1000203,2,21398.04,9331
201408,1000203,2,30535.24,15201
201409,1000203,2,36651.91,16471
201410,1000203,2,28254.85,14100
201411,1000203,2,29645.05,14544
201412,1000203,2,11700.62,4943
201101,1000204,2,28330.31,46461
201102,1000204,2,24639.42,36612
201103,1000204,2,30374.06,38545
201104,1000204,2,28928.18,36670
201105,1000204,2,31875.47,40542
201106,1000204,2,25940.72,32846
201107,1000204,2,24075.64,29937
201108,1000204,2,34035.47,41591
201109,1000204,2,37330.38,40633
201110,1000204,2,53573.86,56465
201111,1000204,2,41656.34,45358
201112,1000204,2,39506.86,42953
201201,1000204,2,46519.29,50584
201202,1000204,2,46874.95,54320
201203,1000204,2,29985.41,34176
201204,1000204,2,48407.18,54421
201205,1000204,2,34167.84,38399
201206,1000204,2,33736.55,37918
201207,1000204,2,39528.48,44438
201208,1000204,2,31446.4,33407
201209,1000204,2,36998.4,37399
201210,1000204,2,35249.64,39061
201211,1000204,2,36234.46,55079
201212,1000204,2,18270.68,19305
201301,1000204,2,30493.38,41384
201302,1000204,2,21945.14,25662
201303,1000204,2,18690.76,19779
201304,1000204,2,22507.28,23700
201305,1000204,2,17761.07,20536
201306,1000204,2,14564.06,15258
201307,1000204,2,16788.69,19785
201308,1000204,2,11170.97,13436
201309,1000204,2,14142.22,16458
201310,1000204,2,11092.42,12805
201311,1000204,2,13270.39,15310
201312,1000204,2,12294.93,14184
201401,1000204,2,14328.88,16693
201402,1000204,2,9914.49,12464
201403,1000204,2,5977.64,8098
201404,1000204,2,4112.75,5072
201405,1000204,2,4118.38,4987
201406,1000204,2,4410.82,5436
201407,1000204,2,4252.35,6234
201408,1000204,2,5183.12,7756
201409,1000204,2,4526.69,5314
201410,1000204,2,3732.27,4597
201411,1000204,2,3695.64,4698
201412,1000204,2,1728.27,2203
201101,1000205,2,NA,NA
201102,1000205,2,NA,NA
201103,1000205,2,NA,NA
201104,1000205,2,NA,NA
201105,1000205,2,NA,NA
201106,1000205,2,NA,NA
201107,1000205,2,NA,NA
201108,1000205,2,NA,NA
201109,1000205,2,NA,NA
201110,1000205,2,NA,NA
201111,1000205,2,NA,NA
201112,1000205,2,NA,NA
201201,1000205,2,NA,NA
201202,1000205,2,NA,NA
201203,1000205,2,NA,NA
201204,1000205,2,NA,NA
201205,1000205,2,NA,NA
201206,1000205,2,NA,NA
201207,1000205,2,NA,NA
201208,1000205,2,NA,NA
201209,1000205,2,NA,NA
201210,1000205,2,NA,NA
201211,1000205,2,NA,NA
201212,1000205,2,NA,NA
201301,1000205,2,NA,NA
201302,1000205,2,NA,NA
201303,1000205,2,NA,NA
201304,1000205,2,NA,NA
201305,1000205,2,NA,NA
201306,1000205,2,NA,NA
201307,1000205,2,NA,NA
201308,1000205,2,NA,NA
201309,1000205,2,NA,NA
201310,1000205,2,NA,NA
201311,1000205,2,4883.62,2047
201312,1000205,2,46686.04,16990
201401,1000205,2,70364.6,28245
201402,1000205,2,63714.76,26476
201403,1000205,2,63627.68,25725
201404,1000205,2,53248.65,20396
201405,1000205,2,53895.26,20509
201406,1000205,2,89346.68,39838
201407,1000205,2,39577.06,15237
201408,1000205,2,60650.72,27249
201409,1000205,2,64048.67,23881
201410,1000205,2,70333.64,30984
201411,1000205,2,65486.25,28796
201412,1000205,2,22002.94,7932
201101,1000206,2,35932.93,31623
201102,1000206,2,23189.64,16506
201103,1000206,2,21973.54,12178
201104,1000206,2,22966.06,14197
201105,1000206,2,22516.46,12209
201106,1000206,2,18154.73,9819
201107,1000206,2,18209.03,9857
201108,1000206,2,26600.94,15905
201109,1000206,2,28217.79,23819
201110,1000206,2,22967.6,12432
201111,1000206,2,25597.04,15531
201112,1000206,2,21513,12856
201201,1000206,2,30841.63,23191
201202,1000206,2,23244.7,13762
201203,1000206,2,19299.4,11665
201204,1000206,2,27364.75,14799
201205,1000206,2,18822.83,10183
201206,1000206,2,18773.19,10152
201207,1000206,2,31252.56,22296
201208,1000206,2,19803.32,10746
201209,1000206,2,36410.24,30280
201210,1000206,2,39470.33,24503
201211,1000206,2,21001.23,11511
201212,1000206,2,34290.64,22021
201301,1000206,2,50109.65,36327
201302,1000206,2,41565.09,29526
201303,1000206,2,40910.61,29730
201304,1000206,2,29390.04,16454
201305,1000206,2,24310.13,13153
201306,1000206,2,44080.51,38334
201307,1000206,2,21207.09,12284
201308,1000206,2,25425.1,18243
201309,1000206,2,35433.1,30307
201310,1000206,2,20416.06,12382
201311,1000206,2,26325.24,17860
201312,1000206,2,31580.6,24058
201401,1000206,2,36360.97,26329
201402,1000206,2,34589.55,26955
201403,1000206,2,46196.83,37047
201404,1000206,2,23946.06,14554
201405,1000206,2,23295.45,14145
201406,1000206,2,35350.86,26217
201407,1000206,2,14978.36,9093
201408,1000206,2,17299.12,10487
201409,1000206,2,35488.79,28166
201410,1000206,2,26128.77,20007
201411,1000206,2,37142.98,30160
201412,1000206,2,9976.61,6322
201101,1000207,2,59436.34,87290
201102,1000207,2,47724.65,67579
201103,1000207,2,50343.11,67040
201104,1000207,2,46163.91,61508
201105,1000207,2,55291.89,73607
201106,1000207,2,44440.9,59968
201107,1000207,2,41902.97,57345
201108,1000207,2,53489.49,73255
201109,1000207,2,25095.57,32574
201110,1000207,2,29624.58,37376
201111,1000207,2,25466.85,32517
201112,1000207,2,25119.58,32102
201201,1000207,2,30671.85,39159
201202,1000207,2,41548.53,61396
201203,1000207,2,16786.11,22286
201204,1000207,2,29090.99,37177
201205,1000207,2,20883.76,26686
201206,1000207,2,20821.76,26562
201207,1000207,2,23938.53,30562
201208,1000207,2,19202.55,23589
201209,1000207,2,21414.25,26851
201210,1000207,2,33727.45,46065
201211,1000207,2,29818.56,39162
201212,1000207,2,29947.9,38268
201301,1000207,2,43546.59,74364
201302,1000207,2,29063.83,35351
201303,1000207,2,30243.8,36790
201304,1000207,2,34767.89,43328
201305,1000207,2,33522.6,48789
201306,1000207,2,21752.03,27594
201307,1000207,2,37357.58,50941
201308,1000207,2,19247.69,24827
201309,1000207,2,26731.2,34175
201310,1000207,2,22684.51,28977
201311,1000207,2,24978.18,31923
201312,1000207,2,25361.31,32394
201401,1000207,2,31078.06,39699
201402,1000207,2,26287.59,31988
201403,1000207,2,34110.2,41646
201404,1000207,2,29895.74,36374
201405,1000207,2,28486.79,34669
201406,1000207,2,32556.98,40222
201407,1000207,2,35110.35,51747
201408,1000207,2,26111.89,32608
201409,1000207,2,33824.36,42225
201410,1000207,2,28497.3,35605
201411,1000207,2,30084.46,37556
201412,1000207,2,17509,21864
201101,1000208,2,72599.36,91606
201102,1000208,2,42109,37461
201103,1000208,2,27798.53,20011
201104,1000208,2,29867.26,24234
201105,1000208,2,27563.41,20254
201106,1000208,2,23825.46,17497
201107,1000208,2,22460.87,16729
201108,1000208,2,32423.39,27412
201109,1000208,2,55544.2,70604
201110,1000208,2,32214.11,22017
201111,1000208,2,32865.27,25089
201112,1000208,2,30040.67,22741
201201,1000208,2,54277.07,56794
201202,1000208,2,42893.2,34134
201203,1000208,2,34232.15,27721
201204,1000208,2,29575.07,20083
201205,1000208,2,19213.41,12992
201206,1000208,2,18905.29,12787
201207,1000208,2,27468.99,23150
201208,1000208,2,14240.48,9837
201209,1000208,2,41442.51,47742
201210,1000208,2,36188.7,29570
201211,1000208,2,20917.94,14892
201212,1000208,2,30001.01,24567
201301,1000208,2,40371.1,34279
201302,1000208,2,38273.55,32536
201303,1000208,2,35569.62,30675
201304,1000208,2,26147.94,19042
201305,1000208,2,21590.2,15424
201306,1000208,2,45795.89,54614
201307,1000208,2,15791.9,12287
201308,1000208,2,19432.46,16821
201309,1000208,2,32809.53,36122
201310,1000208,2,21665.85,16546
201311,1000208,2,28237.23,24193
201312,1000208,2,31272.75,28261
201401,1000208,2,39001.81,36276
201402,1000208,2,32065.08,29188
201403,1000208,2,34272.16,31699
201404,1000208,2,17756.97,14109
201405,1000208,2,17253.92,14930
201406,1000208,2,11240.8,11420
201407,1000208,2,3989.28,3325
201408,1000208,2,4906.3,4139
201409,1000208,2,9781.19,9250
201410,1000208,2,8465.61,8614
201411,1000208,2,10778.16,10565
201412,1000208,2,3404.09,2957
201101,1000209,2,NA,NA
201102,1000209,2,NA,NA
201103,1000209,2,NA,NA
201104,1000209,2,NA,NA
201105,1000209,2,NA,NA
201106,1000209,2,NA,NA
201107,1000209,2,NA,NA
201108,1000209,2,NA,NA
201109,1000209,2,NA,NA
201110,1000209,2,NA,NA
201111,1000209,2,NA,NA
201112,1000209,2,NA,NA
201201,1000209,2,NA,NA
201202,1000209,2,NA,NA
201203,1000209,2,NA,NA
201204,1000209,2,NA,NA
201205,1000209,2,NA,NA
201206,1000209,2,NA,NA
201207,1000209,2,NA,NA
201208,1000209,2,NA,NA
201209,1000209,2,NA,NA
201210,1000209,2,NA,NA
201211,1000209,2,NA,NA
201212,1000209,2,NA,NA
201301,1000209,2,NA,NA
201302,1000209,2,NA,NA
201303,1000209,2,NA,NA
201304,1000209,2,NA,NA
201305,1000209,2,NA,NA
201306,1000209,2,NA,NA
201307,1000209,2,NA,NA
201308,1000209,2,NA,NA
201309,1000209,2,NA,NA
201310,1000209,2,NA,NA
201311,1000209,2,NA,NA
201312,1000209,2,NA,NA
201401,1000209,2,NA,NA
201402,1000209,2,NA,NA
201403,1000209,2,85289.08,17709
201404,1000209,2,77837.66,16060
201405,1000209,2,78053.32,15988
201406,1000209,2,95260.28,19524
201407,1000209,2,64798.23,13264
201408,1000209,2,71075.86,14550
201409,1000209,2,80439.37,16480
201410,1000209,2,81389.31,18881
201411,1000209,2,69433.8,14206
201412,1000209,2,33242.17,6803
201101,1000210,2,NA,NA
201102,1000210,2,NA,NA
201103,1000210,2,NA,NA
201104,1000210,2,NA,NA
201105,1000210,2,NA,NA
201106,1000210,2,NA,NA
201107,1000210,2,NA,NA
201108,1000210,2,12111.18,4871
201109,1000210,2,14313.51,5756
201110,1000210,2,21620.97,8706
201111,1000210,2,19968.19,8024
201112,1000210,2,22327.55,8969
201201,1000210,2,28596.44,11531
201202,1000210,2,27187.48,11027
201203,1000210,2,18327.37,7458
201204,1000210,2,31022.78,12519
201205,1000210,2,21395.15,8597
201206,1000210,2,22292.4,8957
201207,1000210,2,24986.6,10060
201208,1000210,2,20360.01,8205
201209,1000210,2,23334.04,9916
201210,1000210,2,34713.1,14597
201211,1000210,2,23872.64,9591
201212,1000210,2,30978.14,12445
201301,1000210,2,38221.86,15371
201302,1000210,2,39030.44,18331
201303,1000210,2,32082.34,12890
201304,1000210,2,38977.44,16030
201305,1000210,2,33472.09,14566
201306,1000210,2,27251,10974
201307,1000210,2,29125.22,11708
201308,1000210,2,24945.2,10024
201309,1000210,2,34717.96,13953
201310,1000210,2,30122.44,12101
201311,1000210,2,35600.32,14348
201312,1000210,2,39825.82,17846
201401,1000210,2,41709.46,16765
201402,1000210,2,33680.26,13534
201403,1000210,2,43435.42,17496
201404,1000210,2,36518.66,15695
201405,1000210,2,32247.94,12956
201406,1000210,2,38649.46,15527
201407,1000210,2,27100.73,10888
201408,1000210,2,31132.06,12506
201409,1000210,2,40956.05,16454
201410,1000210,2,37218.94,14953
201411,1000210,2,43657.47,19022
201412,1000210,2,21413.02,8601
201101,1000211,2,NA,NA
201102,1000211,2,NA,NA
201103,1000211,2,NA,NA
201104,1000211,2,NA,NA
201105,1000211,2,NA,NA
201106,1000211,2,NA,NA
201107,1000211,2,NA,NA
201108,1000211,2,NA,NA
201109,1000211,2,NA,NA
201110,1000211,2,NA,NA
201111,1000211,2,NA,NA
201112,1000211,2,NA,NA
201201,1000211,2,NA,NA
201202,1000211,2,NA,NA
201203,1000211,2,NA,NA
201204,1000211,2,NA,NA
201205,1000211,2,NA,NA
201206,1000211,2,NA,NA
201207,1000211,2,NA,NA
201208,1000211,2,NA,NA
201209,1000211,2,NA,NA
201210,1000211,2,NA,NA
201211,1000211,2,NA,NA
201212,1000211,2,NA,NA
201301,1000211,2,NA,NA
201302,1000211,2,NA,NA
201303,1000211,2,NA,NA
201304,1000211,2,NA,NA
201305,1000211,2,9911.89,1990
201306,1000211,2,28442.2,5728
201307,1000211,2,30394.46,6118
201308,1000211,2,26992.37,5425
201309,1000211,2,35255.97,7083
201310,1000211,2,31560.29,6352
201311,1000211,2,31974.48,6525
201312,1000211,2,34872.99,7013
201401,1000211,2,41752.83,8389
201402,1000211,2,32476.81,6534
201403,1000211,2,48472.4,9747
201404,1000211,2,39413.16,7968
201405,1000211,2,38612.32,7761
201406,1000211,2,49449.01,9942
201407,1000211,2,35980.1,7241
201408,1000211,2,41452.3,8329
201409,1000211,2,50922.46,10231
201410,1000211,2,43200.03,8696
201411,1000211,2,45412.15,9180
201412,1000211,2,22876.42,4627
201101,1000212,2,NA,NA
201102,1000212,2,NA,NA
201103,1000212,2,NA,NA
201104,1000212,2,NA,NA
201105,1000212,2,NA,NA
201106,1000212,2,NA,NA
201107,1000212,2,NA,NA
201108,1000212,2,NA,NA
201109,1000212,2,NA,NA
201110,1000212,2,NA,NA
201111,1000212,2,NA,NA
201112,1000212,2,NA,NA
201201,1000212,2,NA,NA
201202,1000212,2,NA,NA
201203,1000212,2,NA,NA
201204,1000212,2,NA,NA
201205,1000212,2,NA,NA
201206,1000212,2,NA,NA
201207,1000212,2,NA,NA
201208,1000212,2,NA,NA
201209,1000212,2,NA,NA
201210,1000212,2,NA,NA
201211,1000212,2,4863.59,443
201212,1000212,2,16410.69,1495
201301,1000212,2,26481.63,2417
201302,1000212,2,23655.94,2154
201303,1000212,2,22015.61,2004
201304,1000212,2,26277.6,2396
201305,1000212,2,25520.08,2326
201306,1000212,2,22513.93,2051
201307,1000212,2,25409.37,2332
201308,1000212,2,25062.17,2281
201309,1000212,2,34442.86,3137
201310,1000212,2,30111.92,2748
201311,1000212,2,18216.17,1660
201312,1000212,2,28351.4,2582
201401,1000212,2,40613.79,3699
201402,1000212,2,29185.83,2706
201403,1000212,2,40572.95,3709
201404,1000212,2,31216.37,2872
201405,1000212,2,32244.39,2942
201406,1000212,2,38400.2,3496
201407,1000212,2,25078.76,2287
201408,1000212,2,36436.8,3749
201409,1000212,2,33080.1,3013
201410,1000212,2,29482.5,2685
201411,1000212,2,31019.05,2824
201412,1000212,2,16744.5,1524
201101,1000213,2,NA,NA
201102,1000213,2,NA,NA
201103,1000213,2,NA,NA
201104,1000213,2,NA,NA
201105,1000213,2,NA,NA
201106,1000213,2,NA,NA
201107,1000213,2,NA,NA
201108,1000213,2,NA,NA
201109,1000213,2,NA,NA
201110,1000213,2,13818.88,4239
201111,1000213,2,68921.5,22142
201112,1000213,2,96484.27,31238
201201,1000213,2,134614.43,43590
201202,1000213,2,175635.08,63380
201203,1000213,2,89802.27,32593
201204,1000213,2,130674.83,42363
201205,1000213,2,2085.9,677
201206,1000213,2,226.92,79
201207,1000213,2,37.08,12
201208,1000213,2,18.23,6
201209,1000213,2,6.18,2
201210,1000213,2,13.11,5
201211,1000213,2,NA,NA
201212,1000213,2,NA,NA
201301,1000213,2,NA,NA
201302,1000213,2,NA,NA
201303,1000213,2,NA,NA
201304,1000213,2,NA,NA
201305,1000213,2,NA,NA
201306,1000213,2,NA,NA
201307,1000213,2,NA,NA
201308,1000213,2,NA,NA
201309,1000213,2,6.95,3
201310,1000213,2,NA,NA
201311,1000213,2,28.58,12
201312,1000213,2,NA,NA
201401,1000213,2,NA,NA
201402,1000213,2,NA,NA
201403,1000213,2,3.09,1
201404,1000213,2,200.52,85
201405,1000213,2,NA,NA
201406,1000213,2,NA,NA
201407,1000213,2,NA,NA
201408,1000213,2,NA,NA
201409,1000213,2,NA,NA
201410,1000213,2,NA,NA
201411,1000213,2,NA,NA
201412,1000213,2,NA,NA
201101,1000214,2,NA,NA
201102,1000214,2,NA,NA
201103,1000214,2,NA,NA
201104,1000214,2,NA,NA
201105,1000214,2,NA,NA
201106,1000214,2,NA,NA
201107,1000214,2,NA,NA
201108,1000214,2,NA,NA
201109,1000214,2,NA,NA
201110,1000214,2,NA,NA
201111,1000214,2,NA,NA
201112,1000214,2,NA,NA
201201,1000214,2,NA,NA
201202,1000214,2,NA,NA
201203,1000214,2,NA,NA
201204,1000214,2,NA,NA
201205,1000214,2,NA,NA
201206,1000214,2,NA,NA
201207,1000214,2,NA,NA
201208,1000214,2,NA,NA
201209,1000214,2,NA,NA
201210,1000214,2,NA,NA
201211,1000214,2,NA,NA
201212,1000214,2,NA,NA
201301,1000214,2,NA,NA
201302,1000214,2,NA,NA
201303,1000214,2,NA,NA
201304,1000214,2,NA,NA
201305,1000214,2,18193.52,5546
201306,1000214,2,39298.08,11952
201307,1000214,2,43909.95,13353
201308,1000214,2,38942.14,11840
201309,1000214,2,83219.49,30441
201310,1000214,2,34171.39,10769
201311,1000214,2,53961.61,18692
201312,1000214,2,42561.29,13885
201401,1000214,2,74866.46,26632
201402,1000214,2,35520.68,10991
201403,1000214,2,47728.22,16438
201404,1000214,2,36905.86,12678
201405,1000214,2,31711.8,10056
201406,1000214,2,43371.74,15768
201407,1000214,2,13314.87,4166
201408,1000214,2,14251.28,4411
201409,1000214,2,21917.12,7650
201410,1000214,2,12235.05,3800
201411,1000214,2,14725.36,4618
201412,1000214,2,7644.44,2372
201101,1000215,2,NA,NA
201102,1000215,2,NA,NA
201103,1000215,2,NA,NA
201104,1000215,2,NA,NA
201105,1000215,2,NA,NA
201106,1000215,2,NA,NA
201107,1000215,2,NA,NA
201108,1000215,2,NA,NA
201109,1000215,2,NA,NA
201110,1000215,2,NA,NA
201111,1000215,2,NA,NA
201112,1000215,2,NA,NA
201201,1000215,2,NA,NA
201202,1000215,2,NA,NA
201203,1000215,2,NA,NA
201204,1000215,2,NA,NA
201205,1000215,2,NA,NA
201206,1000215,2,NA,NA
201207,1000215,2,NA,NA
201208,1000215,2,23068.48,25694
201209,1000215,2,10359.97,6944
201210,1000215,2,15933.07,10024
201211,1000215,2,35382.23,31197
201212,1000215,2,27752.71,19826
201301,1000215,2,43241.62,42084
201302,1000215,2,34254.35,25844
201303,1000215,2,29877.28,21961
201304,1000215,2,48253.67,41263
201305,1000215,2,19461.24,11252
201306,1000215,2,25544.03,17376
201307,1000215,2,22848.87,14939
201308,1000215,2,37865.88,37062
201309,1000215,2,21536.96,13299
201310,1000215,2,26912.39,17755
201311,1000215,2,35112.66,31648
201312,1000215,2,23147.56,13384
201401,1000215,2,52213.63,46831
201402,1000215,2,33400.6,23087
201403,1000215,2,43898.19,36599
201404,1000215,2,14697.07,9194
201405,1000215,2,24269.52,18256
201406,1000215,2,17151.62,10277
201407,1000215,2,11715.64,7022
201408,1000215,2,25988.97,21875
201409,1000215,2,31370.29,29581
201410,1000215,2,21625.8,15652
201411,1000215,2,26050.51,15611
201412,1000215,2,8411.45,5038
201101,1000216,2,NA,NA
201102,1000216,2,NA,NA
201103,1000216,2,NA,NA
201104,1000216,2,NA,NA
201105,1000216,2,NA,NA
201106,1000216,2,NA,NA
201107,1000216,2,NA,NA
201108,1000216,2,139.19,31
201109,1000216,2,193.07,43
